"site_code";"siteid";"assetnum";"asset_group";"asset_desc";"machine_loading";"part_num";"oper_num";"asset_net_avail_time";"ideal_cycle_time";"fw";"fy";"fiscal_wk_begin";"fiscal_wk_end";"qty_claimed";"qty_noncf";"down_time_min"
"GNV";"GNSC";"GN171695";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;47;2016;"2016-11-21 00:00:00";"2016-11-27 00:00:00";84;0;0
"GNV";"GNSC";"GN171695";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;47;2016;"2016-11-21 00:00:00";"2016-11-27 00:00:00";612;0;0
"GNV";"GNSC";"GN174139";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;47;2016;"2016-11-21 00:00:00";"2016-11-27 00:00:00";84;0;0
"GNV";"GNSC";"GN174139";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;47;2016;"2016-11-21 00:00:00";"2016-11-27 00:00:00";612;0;0
"GNV";"GNSC";"GN174139";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;15;2016;"2016-04-11 00:00:00";"2016-04-17 00:00:00";616;0;0
"GNV";"GNSC";"GN174139";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;15;2016;"2016-04-11 00:00:00";"2016-04-17 00:00:00";168;4;0
"GNV";"GNSC";"GN174140";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;47;2016;"2016-11-21 00:00:00";"2016-11-27 00:00:00";84;0;0
"GNV";"GNSC";"GN174140";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;47;2016;"2016-11-21 00:00:00";"2016-11-27 00:00:00";612;0;0
"GNV";"GNSC";"GN174140";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;15;2016;"2016-04-11 00:00:00";"2016-04-17 00:00:00";616;0;0
"GNV";"GNSC";"GN174140";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;15;2016;"2016-04-11 00:00:00";"2016-04-17 00:00:00";168;4;0
"GNV";"GNSC";"GN173422";"GE90 Grind";"BLOHM GRINDER";1;"2084M61P09";"25";6120;8.16;47;2016;"2016-11-21 00:00:00";"2016-11-27 00:00:00";690;4;0
"GNV";"GNSC";"GN170903";"M91 Grind";"BLOHM GRINDER";1;"2403M91P05";"25";6120;4.6;47;2016;"2016-11-21 00:00:00";"2016-11-27 00:00:00";2754;0;0
"GNV";"GNSC";"GN170903";"M91 Grind";"BLOHM GRINDER";0.33;"2403M91P05";"25";6120;4.6;47;2016;"2016-11-21 00:00:00";"2016-11-27 00:00:00";2754;0;0
"GNV";"GNSC";"GN172263";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;15;2016;"2016-04-11 00:00:00";"2016-04-17 00:00:00";168;4;75
"GNV";"GNSC";"GN172263";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;15;2016;"2016-04-11 00:00:00";"2016-04-17 00:00:00";616;0;75
"GNV";"GNSC";"GN172263";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;47;2016;"2016-11-21 00:00:00";"2016-11-27 00:00:00";612;0;0
"GNV";"GNSC";"GN172263";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;47;2016;"2016-11-21 00:00:00";"2016-11-27 00:00:00";84;0;0
"GNV";"GNSC";"GN172265";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;15;2016;"2016-04-11 00:00:00";"2016-04-17 00:00:00";168;4;34
"GNV";"GNSC";"GN172265";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;47;2016;"2016-11-21 00:00:00";"2016-11-27 00:00:00";84;0;90
"GNV";"GNSC";"GN172265";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;15;2016;"2016-04-11 00:00:00";"2016-04-17 00:00:00";616;0;34
"GNV";"GNSC";"GN172265";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;47;2016;"2016-11-21 00:00:00";"2016-11-27 00:00:00";612;0;90
"GNV";"GNSC";"GN171711";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;47;2016;"2016-11-21 00:00:00";"2016-11-27 00:00:00";612;0;0
"GNV";"GNSC";"GN171711";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;47;2016;"2016-11-21 00:00:00";"2016-11-27 00:00:00";84;0;0
"GNV";"GNSC";"GN171711";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;15;2016;"2016-04-11 00:00:00";"2016-04-17 00:00:00";168;4;0
"GNV";"GNSC";"GN171711";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;15;2016;"2016-04-11 00:00:00";"2016-04-17 00:00:00";616;0;0
"GNV";"GNSC";"GN172659";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;15;2016;"2016-04-11 00:00:00";"2016-04-17 00:00:00";616;0;49
"GNV";"GNSC";"GN172659";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;15;2016;"2016-04-11 00:00:00";"2016-04-17 00:00:00";168;4;49
"GNV";"GNSC";"GN171710";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;5;2016;"2016-02-01 00:00:00";"2016-02-07 00:00:00";104;0;0
"GNV";"GNSC";"GN171710";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;37;2016;"2016-09-12 00:00:00";"2016-09-18 00:00:00";732;6;0
"GNV";"GNSC";"GN174138";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;5;2016;"2016-02-01 00:00:00";"2016-02-07 00:00:00";104;0;0
"GNV";"GNSC";"GN172266";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;37;2016;"2016-09-12 00:00:00";"2016-09-18 00:00:00";732;6;24
"GNV";"GNSC";"GN172266";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;5;2016;"2016-02-01 00:00:00";"2016-02-07 00:00:00";104;0;0
"GNV";"GNSC";"GN174138";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;37;2016;"2016-09-12 00:00:00";"2016-09-18 00:00:00";732;6;0
"GNV";"GNSC";"GN171713";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;5;2016;"2016-02-01 00:00:00";"2016-02-07 00:00:00";104;0;30
"GNV";"GNSC";"GN171713";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;37;2016;"2016-09-12 00:00:00";"2016-09-18 00:00:00";732;6;0
"GNV";"GNSC";"GN174134";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;37;2016;"2016-09-12 00:00:00";"2016-09-18 00:00:00";732;6;0
"GNV";"GNSC";"GN174134";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;5;2016;"2016-02-01 00:00:00";"2016-02-07 00:00:00";104;0;20
"GNV";"GNSC";"GN171017";"M96 Grind";"WASTE WATER  SUMP ( waterflow sink GN172301)";1;"2100M96P05";"150";6120;5;5;2016;"2016-02-01 00:00:00";"2016-02-07 00:00:00";10020;16;0
"GNV";"GNSC";"GN171017";"M96 Grind";"WASTE WATER  SUMP ( waterflow sink GN172301)";1;"2100M96P05";"150";6120;5;37;2016;"2016-09-12 00:00:00";"2016-09-18 00:00:00";6380;0;0
"GNV";"GNSC";"GN171715";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;5;2016;"2016-02-01 00:00:00";"2016-02-07 00:00:00";104;0;150
"GNV";"GNSC";"GN171715";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;37;2016;"2016-09-12 00:00:00";"2016-09-18 00:00:00";732;6;0
"GNV";"GNSC";"GN174136";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;5;2016;"2016-02-01 00:00:00";"2016-02-07 00:00:00";104;0;0
"GNV";"GNSC";"GN171052";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;5;2016;"2016-02-01 00:00:00";"2016-02-07 00:00:00";104;0;0
"GNV";"GNSC";"GN171052";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;37;2016;"2016-09-12 00:00:00";"2016-09-18 00:00:00";732;6;123
"GNV";"GNSC";"GN174136";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;37;2016;"2016-09-12 00:00:00";"2016-09-18 00:00:00";732;6;0
"GNV";"GNSC";"GN172663";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;5;2016;"2016-02-01 00:00:00";"2016-02-07 00:00:00";104;0;0
"GNV";"GNSC";"GN172663";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;37;2016;"2016-09-12 00:00:00";"2016-09-18 00:00:00";732;6;140
"GNV";"GNSC";"GN174092";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;5;2016;"2016-02-01 00:00:00";"2016-02-07 00:00:00";104;0;0
"GNV";"GNSC";"GN174092";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;37;2016;"2016-09-12 00:00:00";"2016-09-18 00:00:00";732;6;74
"GNV";"GNSC";"GN171695";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;37;2016;"2016-09-12 00:00:00";"2016-09-18 00:00:00";732;6;0
"GNV";"GNSC";"GN171695";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;5;2016;"2016-02-01 00:00:00";"2016-02-07 00:00:00";104;0;15
"GNV";"GNSC";"GN174139";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;5;2016;"2016-02-01 00:00:00";"2016-02-07 00:00:00";104;0;90
"GNV";"GNSC";"GN174139";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;37;2016;"2016-09-12 00:00:00";"2016-09-18 00:00:00";732;6;0
"GNV";"GNSC";"GN173422";"GE90 Grind";"BLOHM GRINDER";1;"2084M61P09";"25";6120;8.16;37;2016;"2016-09-12 00:00:00";"2016-09-18 00:00:00";1258;16;44
"GNV";"GNSC";"GN174140";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;37;2016;"2016-09-12 00:00:00";"2016-09-18 00:00:00";732;6;49
"GNV";"GNSC";"GN174140";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;5;2016;"2016-02-01 00:00:00";"2016-02-07 00:00:00";104;0;20
"GNV";"GNSC";"GN172263";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;5;2016;"2016-02-01 00:00:00";"2016-02-07 00:00:00";104;0;0
"GNV";"GNSC";"GN172263";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;37;2016;"2016-09-12 00:00:00";"2016-09-18 00:00:00";732;6;0
"GNV";"GNSC";"GN172265";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;5;2016;"2016-02-01 00:00:00";"2016-02-07 00:00:00";104;0;0
"GNV";"GNSC";"GN172265";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;37;2016;"2016-09-12 00:00:00";"2016-09-18 00:00:00";732;6;0
"GNV";"GNSC";"GN171711";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;5;2016;"2016-02-01 00:00:00";"2016-02-07 00:00:00";104;0;0
"GNV";"GNSC";"GN171711";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;37;2016;"2016-09-12 00:00:00";"2016-09-18 00:00:00";732;6;49
"GNV";"GNSC";"GN172659";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;5;2016;"2016-02-01 00:00:00";"2016-02-07 00:00:00";104;0;0
"GNV";"GNSC";"GN172659";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;37;2016;"2016-09-12 00:00:00";"2016-09-18 00:00:00";732;6;52
"GNV";"GNSC";"GN172659";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;6;2016;"2016-02-08 00:00:00";"2016-02-14 00:00:00";432;0;0
"GNV";"GNSC";"GN171710";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;6;2016;"2016-02-08 00:00:00";"2016-02-14 00:00:00";432;0;0
"GNV";"GNSC";"GN171710";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;38;2016;"2016-09-19 00:00:00";"2016-09-25 00:00:00";6;0;75
"GNV";"GNSC";"GN171710";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;38;2016;"2016-09-19 00:00:00";"2016-09-25 00:00:00";688;18;75
"GNV";"GNSC";"GN172266";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;38;2016;"2016-09-19 00:00:00";"2016-09-25 00:00:00";688;18;0
"GNV";"GNSC";"GN174138";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;6;2016;"2016-02-08 00:00:00";"2016-02-14 00:00:00";432;0;65
"GNV";"GNSC";"GN172266";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;38;2016;"2016-09-19 00:00:00";"2016-09-25 00:00:00";6;0;0
"GNV";"GNSC";"GN172266";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;6;2016;"2016-02-08 00:00:00";"2016-02-14 00:00:00";432;0;0
"GNV";"GNSC";"GN174138";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;38;2016;"2016-09-19 00:00:00";"2016-09-25 00:00:00";6;0;0
"GNV";"GNSC";"GN174138";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;38;2016;"2016-09-19 00:00:00";"2016-09-25 00:00:00";688;18;0
"GNV";"GNSC";"GN171713";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;6;2016;"2016-02-08 00:00:00";"2016-02-14 00:00:00";432;0;0
"GNV";"GNSC";"GN171713";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;38;2016;"2016-09-19 00:00:00";"2016-09-25 00:00:00";688;18;0
"GNV";"GNSC";"GN171713";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;38;2016;"2016-09-19 00:00:00";"2016-09-25 00:00:00";6;0;0
"GNV";"GNSC";"GN171017";"M96 Grind";"WASTE WATER  SUMP ( waterflow sink GN172301)";1;"2100M96P05";"150";6120;5;38;2016;"2016-09-19 00:00:00";"2016-09-25 00:00:00";7160;0;0
"GNV";"GNSC";"GN171017";"M96 Grind";"WASTE WATER  SUMP ( waterflow sink GN172301)";1;"2100M96P05";"150";6120;5;6;2016;"2016-02-08 00:00:00";"2016-02-14 00:00:00";9108;12;0
"GNV";"GNSC";"GN174134";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;6;2016;"2016-02-08 00:00:00";"2016-02-14 00:00:00";432;0;0
"GNV";"GNSC";"GN174134";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;38;2016;"2016-09-19 00:00:00";"2016-09-25 00:00:00";6;0;0
"GNV";"GNSC";"GN174134";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;38;2016;"2016-09-19 00:00:00";"2016-09-25 00:00:00";688;18;0
"GNV";"GNSC";"GN171715";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;38;2016;"2016-09-19 00:00:00";"2016-09-25 00:00:00";688;18;0
"GNV";"GNSC";"GN171715";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;38;2016;"2016-09-19 00:00:00";"2016-09-25 00:00:00";6;0;0
"GNV";"GNSC";"GN171715";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;6;2016;"2016-02-08 00:00:00";"2016-02-14 00:00:00";432;0;0
"GNV";"GNSC";"GN174136";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;6;2016;"2016-02-08 00:00:00";"2016-02-14 00:00:00";432;0;110
"GNV";"GNSC";"GN171052";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;6;2016;"2016-02-08 00:00:00";"2016-02-14 00:00:00";432;0;0
"GNV";"GNSC";"GN171052";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;38;2016;"2016-09-19 00:00:00";"2016-09-25 00:00:00";6;0;0
"GNV";"GNSC";"GN174136";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;38;2016;"2016-09-19 00:00:00";"2016-09-25 00:00:00";6;0;0
"GNV";"GNSC";"GN171052";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;38;2016;"2016-09-19 00:00:00";"2016-09-25 00:00:00";688;18;0
"GNV";"GNSC";"GN174136";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;38;2016;"2016-09-19 00:00:00";"2016-09-25 00:00:00";688;18;0
"GNV";"GNSC";"GN174092";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;6;2016;"2016-02-08 00:00:00";"2016-02-14 00:00:00";432;0;0
"GNV";"GNSC";"GN174092";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;38;2016;"2016-09-19 00:00:00";"2016-09-25 00:00:00";6;0;0
"GNV";"GNSC";"GN174092";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;38;2016;"2016-09-19 00:00:00";"2016-09-25 00:00:00";688;18;0
"GNV";"GNSC";"GN172663";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;6;2016;"2016-02-08 00:00:00";"2016-02-14 00:00:00";432;0;0
"GNV";"GNSC";"GN172663";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;38;2016;"2016-09-19 00:00:00";"2016-09-25 00:00:00";6;0;0
"GNV";"GNSC";"GN172663";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;38;2016;"2016-09-19 00:00:00";"2016-09-25 00:00:00";688;18;0
"GNV";"GNSC";"GN171695";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;6;2016;"2016-02-08 00:00:00";"2016-02-14 00:00:00";432;0;0
"GNV";"GNSC";"GN171695";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;38;2016;"2016-09-19 00:00:00";"2016-09-25 00:00:00";688;18;0
"GNV";"GNSC";"GN171695";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;38;2016;"2016-09-19 00:00:00";"2016-09-25 00:00:00";6;0;0
"GNV";"GNSC";"GN174139";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;6;2016;"2016-02-08 00:00:00";"2016-02-14 00:00:00";432;0;0
"GNV";"GNSC";"GN174139";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;38;2016;"2016-09-19 00:00:00";"2016-09-25 00:00:00";688;18;0
"GNV";"GNSC";"GN174139";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;38;2016;"2016-09-19 00:00:00";"2016-09-25 00:00:00";6;0;0
"GNV";"GNSC";"GN174140";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;38;2016;"2016-09-19 00:00:00";"2016-09-25 00:00:00";688;18;0
"GNV";"GNSC";"GN174140";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;38;2016;"2016-09-19 00:00:00";"2016-09-25 00:00:00";6;0;0
"GNV";"GNSC";"GN173422";"GE90 Grind";"BLOHM GRINDER";1;"2084M61P09";"25";6120;8.16;38;2016;"2016-09-19 00:00:00";"2016-09-25 00:00:00";1056;34;133
"GNV";"GNSC";"GN174140";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;6;2016;"2016-02-08 00:00:00";"2016-02-14 00:00:00";432;0;110
"GNV";"GNSC";"GN172263";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;6;2016;"2016-02-08 00:00:00";"2016-02-14 00:00:00";432;0;0
"GNV";"GNSC";"GN172263";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;38;2016;"2016-09-19 00:00:00";"2016-09-25 00:00:00";688;18;96
"GNV";"GNSC";"GN172263";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;38;2016;"2016-09-19 00:00:00";"2016-09-25 00:00:00";6;0;96
"GNV";"GNSC";"GN172265";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;6;2016;"2016-02-08 00:00:00";"2016-02-14 00:00:00";432;0;30
"GNV";"GNSC";"GN172265";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;38;2016;"2016-09-19 00:00:00";"2016-09-25 00:00:00";6;0;0
"GNV";"GNSC";"GN172265";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;38;2016;"2016-09-19 00:00:00";"2016-09-25 00:00:00";688;18;0
"GNV";"GNSC";"GN171711";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;6;2016;"2016-02-08 00:00:00";"2016-02-14 00:00:00";432;0;45
"GNV";"GNSC";"GN171711";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;38;2016;"2016-09-19 00:00:00";"2016-09-25 00:00:00";688;18;113
"GNV";"GNSC";"GN171711";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;38;2016;"2016-09-19 00:00:00";"2016-09-25 00:00:00";6;0;113
"GNV";"GNSC";"GN172659";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;38;2016;"2016-09-19 00:00:00";"2016-09-25 00:00:00";688;18;50
"GNV";"GNSC";"GN172659";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;38;2016;"2016-09-19 00:00:00";"2016-09-25 00:00:00";6;0;50
"GNV";"GNSC";"GN172659";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;44;2016;"2016-10-31 00:00:00";"2016-11-06 00:00:00";1018;30;0
"GNV";"GNSC";"GN172659";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;44;2016;"2016-10-31 00:00:00";"2016-11-06 00:00:00";0;12;0
"GNV";"GNSC";"GN171710";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;44;2016;"2016-10-31 00:00:00";"2016-11-06 00:00:00";1018;30;0
"GNV";"GNSC";"GN171710";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;44;2016;"2016-10-31 00:00:00";"2016-11-06 00:00:00";0;12;0
"GNV";"GNSC";"GN171710";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;12;2016;"2016-03-21 00:00:00";"2016-03-27 00:00:00";422;0;0
"GNV";"GNSC";"GN171710";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;12;2016;"2016-03-21 00:00:00";"2016-03-27 00:00:00";736;6;0
"GNV";"GNSC";"GN174138";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;44;2016;"2016-10-31 00:00:00";"2016-11-06 00:00:00";1018;30;0
"GNV";"GNSC";"GN174138";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;44;2016;"2016-10-31 00:00:00";"2016-11-06 00:00:00";0;12;0
"GNV";"GNSC";"GN172266";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;12;2016;"2016-03-21 00:00:00";"2016-03-27 00:00:00";736;6;0
"GNV";"GNSC";"GN172266";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;12;2016;"2016-03-21 00:00:00";"2016-03-27 00:00:00";422;0;0
"GNV";"GNSC";"GN172266";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;44;2016;"2016-10-31 00:00:00";"2016-11-06 00:00:00";1018;30;0
"GNV";"GNSC";"GN172266";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;44;2016;"2016-10-31 00:00:00";"2016-11-06 00:00:00";0;12;0
"GNV";"GNSC";"GN174138";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;12;2016;"2016-03-21 00:00:00";"2016-03-27 00:00:00";422;0;0
"GNV";"GNSC";"GN174138";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;12;2016;"2016-03-21 00:00:00";"2016-03-27 00:00:00";736;6;0
"GNV";"GNSC";"GN171713";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;12;2016;"2016-03-21 00:00:00";"2016-03-27 00:00:00";422;0;0
"GNV";"GNSC";"GN171713";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;12;2016;"2016-03-21 00:00:00";"2016-03-27 00:00:00";736;6;0
"GNV";"GNSC";"GN171713";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;44;2016;"2016-10-31 00:00:00";"2016-11-06 00:00:00";1018;30;0
"GNV";"GNSC";"GN171713";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;44;2016;"2016-10-31 00:00:00";"2016-11-06 00:00:00";0;12;0
"GNV";"GNSC";"GN174134";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;12;2016;"2016-03-21 00:00:00";"2016-03-27 00:00:00";422;0;0
